"id"|"""date"""|"jour"|"saison"|"recettes"|"semainier"|"notes"|"ouverture"|"cloture"|"page_de_gauche"
27264|1721-07-27|Dimanche|"1721-1722"|595|Duboccage|""|false|false|Distribution
27270|1721-08-03|Dimanche|"1721-1722"|200|Duboccage|""|false|false|Distribution
27266|1721-07-29|Mardi|"1721-1722"|22|Duboccage|""|false|false|Distribution
27268|1721-07-31|Jeudi|"1721-1722"|313|Duboccage|"Page de gauche : Distribution et ""Jeux du mois de Juillet"""|false|false|Autre
27272|1721-08-05|Mardi|"1721-1722"|85|Duboccage|""|false|false|Distribution
27207|1721-05-27|Mardi|"1721-1722"|374|Duboccage|""|false|false|Distribution
27276|1721-08-09|Samedi|"1721-1722"|453|Duboccage|""|false|false|Distribution
45231|1740-02-01|Lundi|"1739-1740"|0|""|""|false|false|
27278|1721-08-11|Lundi|"1721-1722"|230|Duboccage|"""Semainiers, MM. Quinault et Le Grand le F."""|false|false|Distribution
27279|1721-08-12|Mardi|"1721-1722"|90|Duboccage|""|false|false|Distribution
27285|1721-08-19|Mardi|"1721-1722"|81|Duboccage|""|false|false|Distribution
27287|1721-08-21|Jeudi|"1721-1722"|183|Duboccage|""|false|false|Distribution
27288|1721-08-22|Vendredi|"1721-1722"|114|Duboccage|""|false|false|Distribution
27289|1721-08-23|Samedi|"1721-1722"|343|Duboccage|""|false|false|Distribution
27292|1721-08-27|Mercredi|"1721-1722"|357|Duboccage|"Haut de page: ""18e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|Autre
27293|1721-08-28|Jeudi|"1721-1722"|467|Duboccage|""|false|false|Distribution
27296|1721-08-31|Dimanche|"1721-1722"|398|Duboccage|"Page de gauche : Distribution et ""Jeux du mois d'aoust"""|false|false|Autre
27298|1721-09-02|Mardi|"1721-1722"|259|Duboccage|""|false|false|Distribution
27299|1721-09-03|Mercredi|"1721-1722"|570|Duboccage|"Haut de page: ""19e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|
27301|1721-09-05|Vendredi|"1721-1722"|364|Duboccage|""|false|false|Distribution
27302|1721-09-06|Samedi|"1721-1722"|293|Duboccage|""|false|false|Distribution
27305|1721-09-10|Mercredi|"1721-1722"|498|Duboccage|"Haut de page: ""20e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|Autre
27309|1721-09-14|Dimanche|"1721-1722"|274|Duboccage|""|false|false|Distribution
27307|1721-09-12|Vendredi|"1721-1722"|113|Duboccage|""|false|false|Distribution
27261|1721-07-24|Jeudi|"1721-1722"|687|Duboccage|"""La 6e représentation de Pandore"""|false|false|Distribution
27282|1721-08-16|Samedi|"1721-1722"|480|Duboccage|"""On donna hier relâche au Théâtre, par rapport à la Fête de L'Assomption"""|false|false|Distribution
27379|1721-11-25|Mardi|"1721-1722"|249|Duboccage|""|false|false|Distribution
27315|1721-09-20|Samedi|"1721-1722"|117|Duboccage|""|false|false|Distribution
27319|1721-09-24|Mercredi|"1721-1722"|439|Duboccage|"Haut de page: ""22e au Palais Royal"" Page de gauche : Distribution et ""Frais du Palais Royal"""|false|false|Autre
27321|1721-09-26|Vendredi|"1721-1722"|283|Duboccage|""|false|false|Distribution
27323|1721-09-28|Dimanche|"1721-1722"|467|Duboccage|""|false|false|Distribution
27325|1721-09-30|Mardi|"1721-1722"|62|Duboccage|"Page de gauche : Distribution et ""Feux du mois de septembre"""|false|false|Autre
27328|1721-10-04|Samedi|"1721-1722"|336|Duboccage|""|false|false|Distribution
27329|1721-10-05|Dimanche|"1721-1722"|805|Duboccage|""|false|false|Distribution
27330|1721-10-06|Lundi|"1721-1722"|227|Duboccage|"""Semainiers, MM. Du Chemin et Duclos"""|false|false|Distribution
27332|1721-10-08|Mercredi|"1721-1722"|698|Duboccage|"Haut de page: ""22e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|Autre
27334|1721-10-10|Vendredi|"1721-1722"|377|Duboccage|""|false|false|Distribution
27336|1721-10-12|Dimanche|"1721-1722"|820|Duboccage|""|false|false|Distribution
27338|1721-10-14|Mardi|"1721-1722"|147|Duboccage|""|false|false|Distribution
27340|1721-10-16|Jeudi|"1721-1722"|453|Duboccage|""|false|false|Distribution
27341|1721-10-17|Vendredi|"1721-1722"|693|Duboccage|""|false|false|Distribution
27342|1721-10-18|Samedi|"1721-1722"|208|Duboccage|""|false|false|Distribution
27347|1721-10-23|Jeudi|"1721-1722"|356|Duboccage|""|false|false|Distribution
27370|1721-11-16|Dimanche|"1721-1722"|899|Duboccage|""|false|false|Distribution
27353|1721-10-29|Mercredi|"1721-1722"|652|Duboccage|"Haut de page: ""27e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|Autre
27357|1721-11-03|Lundi|"1721-1722"|534|Duboccage|"""Semainiers, MM. Le Grand le P. et Dufresne"""|false|false|Distribution
27362|1721-11-08|Samedi|"1721-1722"|850|Duboccage|""|false|false|Distribution
27366|1721-11-12|Mercredi|"1721-1722"|334|Duboccage|""|false|false|Distribution
27368|1721-11-14|Vendredi|"1721-1722"|362|Duboccage|""|false|false|Distribution
27373|1721-11-19|Mercredi|"1721-1722"|612|Duboccage|"Haut de page: ""29e au Palais Royal"" Page de gauche : Distribution et ""Les Frais du Palais Royal"""|false|false|Autre
27375|1721-11-21|Vendredi|"1721-1722"|397|Duboccage|""|false|false|Distribution
27382|1721-11-28|Vendredi|"1721-1722"|355|Duboccage|""|false|false|Distribution
27385|1721-12-01|Lundi|"1721-1722"|457|Duboccage|"""Semainiers, MM. La Thorillière et Lavoy"""|false|false|Distribution
27386|1721-12-02|Mardi|"1721-1722"|232|Duboccage|""|false|false|Distribution
27389|1721-12-05|Vendredi|"1721-1722"|202|Duboccage|""|false|false|Distribution
27391|1721-12-07|Dimanche|"1721-1722"|928|Duboccage|""|false|false|Distribution
27393|1721-12-10|Mercredi|"1721-1722"|648|Duboccage|"Haut de page: ""32e au Palais Royal"" Page de gauche : Distribution, ""Les Frais du Palais Royal"""|false|false|Autre
27394|1721-12-11|Jeudi|"1721-1722"|636|Duboccage|""|false|false|Distribution
27396|1721-12-13|Samedi|"1721-1722"|648|Duboccage|""|false|false|Distribution
27483|1722-03-17|Mardi|"1721-1722"|423|Duboccage|""|false|false|Distribution
27481|1722-03-15|Dimanche|"1721-1722"|1061|Duboccage|""|false|false|Distribution
27316|1721-09-21|Dimanche|"1721-1722"|763|Duboccage|""|false|false|Distribution
27345|1721-10-21|Mardi|"1721-1722"|2934|Duboccage|""|false|false|Distribution
27348|1721-10-24|Vendredi|"1721-1722"|1126|Duboccage|""|false|false|Distribution
27358|1721-11-04|Mardi|"1721-1722"|1017|Duboccage|""|false|false|Distribution
27364|1721-11-10|Lundi|"1721-1722"|768|Duboccage|"""Semainiers, MM. Duboccage et Poisson le F."""|false|false|Distribution
27376|1721-11-22|Samedi|"1721-1722"|487|Duboccage|""|false|false|Distribution
27479|1722-03-13|Vendredi|"1721-1722"|405|Duboccage|""|false|false|Distribution
27477|1722-03-11|Mercredi|"1721-1722"|665|Duboccage|"Page de gauche : Distribution, ""Frais du Palais Royal"""|false|false|Autre
27475|1722-03-08|Dimanche|"1721-1722"|717|Duboccage|"Haut de page: ""Le Bal du Roy"""|false|false|Distribution
27473|1722-03-06|Vendredi|"1721-1722"|384|Duboccage|""|false|false|Distribution
27471|1722-03-04|Mercredi|"1721-1722"|904|Duboccage|""|false|false|Distribution
27981|1729-10-26|Mercredi|"1729-1730"|1160|""|""|false|false|
27469|1722-03-01|Dimanche|"1721-1722"|669|Duboccage|""|false|false|Distribution
27466|1722-02-26|Jeudi|"1721-1722"|735|Duboccage|""|false|false|Distribution
27464|1722-02-24|Mardi|"1721-1722"|1174|Duboccage|""|false|false|Distribution
27462|1722-02-22|Dimanche|"1721-1722"|1510|Duboccage|""|false|false|Distribution
27460|1722-02-20|Vendredi|"1721-1722"|132|Duboccage|""|false|false|Distribution
27459|1722-02-19|Jeudi|"1721-1722"|734|Duboccage|""|false|false|Distribution
27457|1722-02-17|Mardi|"1721-1722"|1131|Duboccage|"""Mardy-Gras 17e février"""|false|false|Distribution
27454|1722-02-14|Samedi|"1721-1722"|846|Duboccage|""|false|false|Distribution
27452|1722-02-12|Jeudi|"1721-1722"|516|Duboccage|""|false|false|Distribution
27420|1722-01-08|Jeudi|"1721-1722"|1435|Duboccage|""|false|false|Distribution
27472|1722-03-05|Jeudi|"1721-1722"|221|Duboccage|""|false|false|Distribution
27399|1721-12-16|Mardi|"1721-1722"|331|Duboccage|""|false|false|Distribution
27401|1721-12-18|Jeudi|"1721-1722"|394|Duboccage|""|false|false|Distribution
27405|1721-12-22|Lundi|"1721-1722"|278|Duboccage|"""Semainiers, MM. Le Grand le P. et Dufresne"""|false|false|Distribution
27408|1721-12-27|Samedi|"1721-1722"|754|Duboccage|""|false|false|Distribution
27409|1721-12-28|Dimanche|"1721-1722"|1125|Duboccage|""|false|false|Distribution
27413|1722-01-01|Jeudi|"1721-1722"|828|Duboccage|""|false|false|Distribution
27415|1722-01-03|Samedi|"1721-1722"|1029|Duboccage|""|false|false|
27416|1722-01-04|Dimanche|"1721-1722"|938|Duboccage|""|false|false|
27418|1722-01-06|Mardi|"1721-1722"|438|Duboccage|""|false|false|Distribution
27422|1722-01-11|Dimanche|"1721-1722"|451|Duboccage|""|false|false|Distribution
27424|1722-01-13|Mardi|"1721-1722"|366|Duboccage|""|false|false|Distribution
27426|1722-01-15|Jeudi|"1721-1722"|287|Duboccage|""|false|false|Distribution
27430|1722-01-19|Lundi|"1721-1722"|146|Duboccage|"""Semainiers, MM. La Thorillière et Lavoy"""|false|false|Distribution
27432|1722-01-21|Mercredi|"1721-1722"|490|Duboccage|"Haut de page: ""37e au Palais Royal"" Page de gauche : Distribution, ""Les Frais du Palais Royal"""|false|false|Autre
27427|1722-01-16|Vendredi|"1721-1722"|1529|Duboccage|""|false|false|Distribution
27487|1722-03-21|Samedi|"1721-1722"|2072|Duboccage|"Page de gauche : Distribution, ""Feux du mois"""|false|true|Autre
27526|1725-04-17|Mardi|"1725-1726"|386|Poisson|""|false|false|
27521|1725-04-12|Jeudi|"1725-1726"|2432|Dumirail|""|false|false|
27569|1725-06-05|Mardi|"1725-1726"|195|Dumirail|""|false|false|
27434|1722-01-23|Vendredi|"1721-1722"|1046|Duboccage|""|false|false|Distribution
27437|1722-01-27|Mardi|"1721-1722"|713|Duboccage|""|false|false|Distribution
27439|1722-01-29|Jeudi|"1721-1722"|631|Duboccage|""|false|false|Distribution
27441|1722-01-31|Samedi|"1721-1722"|674|Duboccage|"Page de gauche : Distribution, ""Feux de Janvier"""|false|false|Autre
27446|1722-02-06|Vendredi|"1721-1722"|550|Duboccage|""|false|false|Distribution
27448|1722-02-08|Dimanche|"1721-1722"|1209|Duboccage|""|false|false|Distribution
27573|1725-06-09|Samedi|"1725-1726"|1776|Fontenay|""|false|false|
27550|1725-05-13|Dimanche|"1725-1726"|522|Le Grand|""|false|false|
27554|1725-05-17|Jeudi|"1725-1726"|160|Le Grand|""|false|false|
27556|1725-05-19|Samedi|"1725-1726"|1787|Poisson|""|false|false|
27560|1725-05-26|Samedi|"1725-1726"|1280|Duchemin|""|false|false|
27561|1725-05-27|Dimanche|"1725-1726"|289|Dumirail|""|false|false|
27563|1725-05-29|Mardi|"1725-1726"|310|Dumirail|""|false|false|
27564|1725-05-30|Mercredi|"1725-1726"|464|du Breuil|""|false|false|
27568|1725-06-04|Lundi|"1725-1726"|184|Dumirail|""|false|false|
27567|1725-06-03|Dimanche|"1725-1726"|566|Le Grand|""|false|false|
27520|1725-04-11|Mercredi|"1725-1726"|100|Dangeville|""|false|false|
27522|1725-04-13|Vendredi|"1725-1726"|51|Dumirail|""|false|false|
27524|1725-04-15|Dimanche|"1725-1726"|405|Dumirail|""|false|false|
27529|1725-04-21|Samedi|"1725-1726"|1235|Dangeville|""|false|false|
27530|1725-04-22|Dimanche|"1725-1726"|2389|Armand|""|false|false|
27531|1725-04-23|Lundi|"1725-1726"|409|Quinault|""|false|false|
27532|1725-04-24|Mardi|"1725-1726"|221|Armand|""|false|false|
27535|1725-04-27|Vendredi|"1725-1726"|39|du Breuil|""|false|false|
27537|1725-04-29|Dimanche|"1725-1726"|647|Lavoy|""|false|false|
27540|1725-05-02|Mercredi|"1725-1726"|1882|Armand|""|false|false|
27486|1722-03-20|Vendredi|"1721-1722"|192|Duboccage|""|false|false|Autre
27541|1725-05-03|Jeudi|"1725-1726"|67|Armand|""|false|false|
27542|1725-05-04|Vendredi|"1725-1726"|360|Lavoy|""|false|false|
27545|1725-05-07|Lundi|"1725-1726"|180|Dumirail|""|false|false|
27546|1725-05-08|Mardi|"1725-1726"|286|Armand|""|false|false|
27549|1725-05-12|Samedi|"1725-1726"|1273|du Breuil|""|false|false|
27534|1725-04-26|Jeudi|"1725-1726"|492|Duchemin|""|false|false|
27640|1725-08-21|Mardi|"1725-1726"|90|Fontenay|""|false|false|
27642|1725-08-23|Jeudi|"1725-1726"|69|Dumirail|""|false|false|
27643|1725-08-24|Vendredi|"1725-1726"|1761|Lavoy|""|false|false|
27645|1725-08-26|Dimanche|"1725-1726"|1088|Armand|""|false|false|
27646|1725-08-27|Lundi|"1725-1726"|70|Dumirail|""|false|false|
27648|1725-08-29|Mercredi|"1725-1726"|43|Lavoy|""|false|false|
27650|1725-09-02|Dimanche|"1725-1726"|761|Lavoy|""|false|false|
27656|1725-09-11|Mardi|"1725-1726"|280|Fontenay|""|false|false|
27658|1725-09-13|Jeudi|"1725-1726"|510|Armand|""|false|false|
27639|1725-08-20|Lundi|"1725-1726"|2280|du Breuil|""|false|false|
27622|1725-08-02|Jeudi|"1725-1726"|636|Fontenay|""|false|false|
27623|1725-08-03|Vendredi|"1725-1726"|61|Dumirail|""|false|false|
27625|1725-08-05|Dimanche|"1725-1726"|148|Dumirail|""|false|false|
27628|1725-08-08|Mercredi|"1725-1726"|723|Duchemin|""|false|false|
27630|1725-08-10|Vendredi|"1725-1726"|479|Fontenay|""|false|false|
27633|1725-08-13|Lundi|"1725-1726"|106|Dumirail|""|false|false|
27634|1725-08-14|Mardi|"1725-1726"|146|Dumirail|""|false|false|
27637|1725-08-18|Samedi|"1725-1726"|2961|du Breuil|""|false|false|
27620|1725-07-31|Mardi|"1725-1726"|72|Duchemin|""|false|false|
27602|1725-07-13|Vendredi|"1725-1726"|245|Dumirail|""|false|false|
27557|1725-05-22|Mardi|"1725-1726"|445|Delathorillière le fils|""|false|false|
27571|1725-06-07|Jeudi|"1725-1726"|369|Dumirail|""|false|false|
27603|1725-07-14|Samedi|"1725-1726"|342|Dumirail|""|false|false|
28155|1733-05-27|Mercredi|"1733-1734"|1517|""|""|false|false|
27606|1725-07-17|Mardi|"1725-1726"|38|Dumirail|""|false|false|
27618|1725-07-29|Dimanche|"1725-1726"|457|Dumirail|""|false|false|
27608|1725-07-19|Jeudi|"1725-1726"|93|Dumirail|""|false|false|
27609|1725-07-20|Vendredi|"1725-1726"|60|Dumirail|""|false|false|
27611|1725-07-22|Dimanche|"1725-1726"|194|Dumirail|""|false|false|
27612|1725-07-23|Lundi|"1725-1726"|673|Dangeville|""|false|false|
27613|1725-07-24|Mardi|"1725-1726"|71|Dumirail|""|false|false|
27616|1725-07-27|Vendredi|"1725-1726"|356|Dumirail|""|false|false|
27979|1729-10-24|Lundi|"1729-1730"|1188|""|""|false|false|
27599|1725-07-09|Lundi|"1725-1726"|133|Dumirail|""|false|false|
27598|1725-07-08|Dimanche|"1725-1726"|1238|Fontenay|""|false|false|
27597|1725-07-07|Samedi|"1725-1726"|113|Fontenay|""|false|false|
27595|1725-07-01|Dimanche|"1725-1726"|616|Fontenay|""|false|false|
27591|1725-06-27|Mercredi|"1725-1726"|322|Armand|""|false|false|
27583|1725-06-19|Mardi|"1725-1726"|124|Armand|""|false|false|
27588|1725-06-24|Dimanche|"1725-1726"|1253|Lavoy|""|false|false|
27576|1725-06-12|Mardi|"1725-1726"|393|Poisson|""|false|false|
27578|1725-06-14|Jeudi|"1725-1726"|367|Poisson|""|false|false|
27579|1725-06-15|Vendredi|"1725-1726"|88|Poisson|""|false|false|
27581|1725-06-17|Dimanche|"1725-1726"|763|Dumirail|""|false|false|
27589|1725-06-25|Lundi|"1725-1726"|210|Dumirail|""|false|false|
27621|1725-08-01|Mercredi|"1725-1726"|304|Dumirail|""|false|false|
27733|1725-12-11|Mardi|"1725-1726"|372|Dangeville|""|false|false|
27735|1725-12-13|Jeudi|"1725-1726"|981|Dumirail|""|false|false|
27736|1725-12-14|Vendredi|"1725-1726"|455|Fontenay|""|false|false|
27737|1725-12-16|Dimanche|"1725-1726"|1435|Fontenay|"""On a donné hier relâche au théâtre"""|false|false|
27739|1725-12-18|Mardi|"1725-1726"|144|Fontenay|""|false|false|
27740|1725-12-19|Mercredi|"1725-1726"|742|Fontenay|""|false|false|
27742|1725-12-21|Vendredi|"1725-1726"|1441|Fontenay|""|false|false|
27700|1725-10-31|Mercredi|"1725-1726"|694|Fontenay|""|false|false|
27702|1725-11-03|Samedi|"1725-1726"|1451|Dumirail|""|false|false|
27703|1725-11-04|Dimanche|"1725-1726"|1988|Armand|""|false|false|
27785|1726-02-05|Mardi|"1725-1726"|633|Armand|""|false|false|
27706|1725-11-07|Mercredi|"1725-1726"|1614|Fontenay|"""On a donné hier relâche au théâtre pour aller à Fontainebleau"""|false|false|
27708|1725-11-10|Samedi|"1725-1726"|2362|Fontenay|"""On a donné hier relâche au théâtre"""|false|false|
27711|1725-11-13|Mardi|"1725-1726"|1124|Fontenay|""|false|false|
27713|1725-11-18|Dimanche|"1725-1726"|1571|Dumirail|""|false|false|
27714|1725-11-19|Lundi|"1725-1726"|1192|Fontenay|""|false|false|
27716|1725-11-21|Mercredi|"1725-1726"|1641|Fontenay|""|false|false|
27717|1725-11-22|Jeudi|"1725-1726"|481|Dumirail|""|false|false|
27719|1725-11-25|Dimanche|"1725-1726"|1073|Dumirail|""|false|false|
27720|1725-11-26|Lundi|"1725-1726"|1499|Fontenay|""|false|false|
27722|1725-11-28|Mercredi|"1725-1726"|1408|Fontenay|""|false|false|
27723|1725-11-29|Jeudi|"1725-1726"|411|Dumirail|""|false|false|
27585|1725-06-21|Jeudi|"1725-1726"|67|Delathorillière le fils|""|false|false|
27627|1725-08-07|Mardi|"1725-1726"|82|Delathorillière le fils|""|false|false|
27654|1725-09-09|Dimanche|"1725-1726"|744|Lavoy|"""Le 7 on a donné [Le Joueur] gratis au public. Et le 8 relâche  à cause de la fête de la Vierge"""|false|false|
27726|1725-12-02|Dimanche|"1725-1726"|894|Fontenay|""|false|false|
27665|1725-09-22|Samedi|"1725-1726"|254|Fontenay|""|false|false|
27666|1725-09-23|Dimanche|"1725-1726"|683|Fontenay|""|false|false|
27668|1725-09-25|Mardi|"1725-1726"|198|Dumirail|""|false|false|
27670|1725-09-28|Vendredi|"1725-1726"|505|Dumirail|"""On a donné hier relâche au théâtre à cause du voyage de Fontainebleau"""|false|false|
27672|1725-09-30|Dimanche|"1725-1726"|384|Lavoy|""|false|false|
27673|1725-10-01|Lundi|"1725-1726"|685|Lavoy|""|false|false|
27680|1725-10-08|Lundi|"1725-1726"|566|Fontenay|""|false|false|
27682|1725-10-10|Mercredi|"1725-1726"|581|Fontenay|""|false|false|
27683|1725-10-11|Jeudi|"1725-1726"|272|Fontenay|""|false|false|
27685|1725-10-14|Dimanche|"1725-1726"|581|Fontenay|""|false|false|
27688|1725-10-18|Jeudi|"1725-1726"|395|Lavoy|""|false|false|
27689|1725-10-19|Vendredi|"1725-1726"|615|Lavoy|""|false|false|
27690|1725-10-20|Samedi|"1725-1726"|813|Lavoy|""|false|false|
27692|1725-10-22|Lundi|"1725-1726"|461|Lavoy|""|false|false|
27693|1725-10-23|Mardi|"1725-1726"|476|Dumirail|""|false|false|
27695|1725-10-25|Jeudi|"1725-1726"|517|Lavoy|""|false|false|
27697|1725-10-28|Dimanche|"1725-1726"|1134|Lavoy|""|false|false|
27698|1725-10-29|Lundi|"1725-1726"|429|Fontenay|""|false|false|
28717|1738-06-07|Samedi|"1738-1739"|788|""|On a donné hier et avant-hier relâche au théâtre.|false|false|Distribution
27825|1726-03-19|Mardi|"1725-1726"|266|Dumirail|""|false|false|
27833|1726-03-28|Jeudi|"1725-1726"|115|Dumirail|""|false|false|
27677|1725-10-05|Vendredi|"1725-1726"|443|Legrand, De Belleville|""|false|false|
27799|1726-02-19|Mardi|"1725-1726"|331|Le Grand|""|false|false|
27800|1726-02-20|Mercredi|"1725-1726"|665|Le Grand|""|false|false|
27802|1726-02-22|Vendredi|"1725-1726"|121|Le Grand|""|false|false|
27805|1726-02-25|Lundi|"1725-1726"|1870|Lavoy|""|false|false|
27813|1726-03-05|Mardi|"1725-1726"|1063|Duchemin|""|false|false|
27815|1726-03-09|Samedi|"1725-1726"|1440|Fontenay|"""On a donné hier relâche au théâtre"""|false|false|
27816|1726-03-10|Dimanche|"1725-1726"|345|Dumirail|""|false|false|
27818|1726-03-12|Mardi|"1725-1726"|243|Dumirail|""|false|false|
27820|1726-03-14|Jeudi|"1725-1726"|148|Duchemin fils|""|false|false|
27821|1726-03-15|Vendredi|"1725-1726"|238|Dumirail|""|false|false|
27786|1726-02-06|Mercredi|"1725-1726"|511|Dumirail|""|false|false|
27791|1726-02-11|Lundi|"1725-1726"|1154|Fontenay|""|false|false|
27792|1726-02-12|Mardi|"1725-1726"|570|Fontenay|""|false|false|
27796|1726-02-16|Samedi|"1725-1726"|321|Fontenay|""|false|false|
27797|1726-02-17|Dimanche|"1725-1726"|1215|Fontenay|""|false|false|
27764|1726-01-14|Lundi|"1725-1726"|650|Dumirail|""|false|false|
27766|1726-01-16|Mercredi|"1725-1726"|207|Dumirail|""|false|false|
27768|1726-01-18|Vendredi|"1725-1726"|358|Dumirail|""|false|false|
27770|1726-01-20|Dimanche|"1725-1726"|569|Dumirail|""|false|false|
27771|1726-01-21|Lundi|"1725-1726"|722|Dumirail|""|false|false|
27772|1726-01-22|Mardi|"1725-1726"|345|Dumirail|""|false|false|
27776|1726-01-26|Samedi|"1725-1726"|1091|Fontenay|""|false|false|
27730|1725-12-07|Vendredi|"1725-1726"|673|Delathorillière le fils|""|false|false|
27774|1726-01-24|Jeudi|"1725-1726"|299|Dumirail| |false|false|
