"id_registre"|"id_place"|"description"|"loge"|"billets_vendus"|"prix_par_billet"|"recettes"
27310|86|Billet à|false|69|2|138
27311|87|Billet à|false|1|201|201
27311|85|Billet à|false|1|4|4
27311|86|Billet à|false|15|2|30
27311|88|Billet à|false|43|1|43
27312|87|Billet à|false|349|1|349
27312|86|Billet à|false|53|2|106
27312|85|Billet à|false|54|4|216
27313|85|Billet à|false|7|4|28
27313|86|Billet à|false|22|2|44
27313|88|Billet à|false|78|1|78
27313|87|Billet à|false|1|201|201
27314|85|Billet à|false|28|4|112
27314|87|Billet à|false|20|201|30
27314|86|Billet à|false|58|2|116
27314|88|Billet à|false|244|1|244
27315|86|Billet à|false|11|2|22
27315|88|Billet à|false|72|1|72
27315|87|Billet à|false|2|201|3
27315|85|Billet à|false|5|4|20
27316|85|Billet à|false|52|4|208
27316|86|Billet à|false|95|2|190
27316|87|Billet à|false|26|201|39
27316|88|Billet à|false|326|1|326
27317|88|Billet à|false|83|1|83
27317|87|Billet à|false|4|201|6
27317|86|Billet à|false|15|2|30
27317|85|Billet à|false|7|4|28
27318|85|Billet à|false|16|4|64
27318|86|Billet à|false|46|2|92
27318|87|Billet à|false|11|201|216
27318|88|Billet à|false|186|1|186
27319|85|Billet à|false|28|4|112
27319|87|Billet à|false|241|1|241
27319|86|Billet à|false|43|2|86
27320|87|Billet à|false|7|201|210
27320|88|Billet à|false|229|1|229
27320|86|Billet à|false|60|2|120
27320|85|Billet à|false|31|4|124
27321|88|Billet à|false|47|1|47
27321|87|Billet à|false|3|201|204
27321|86|Billet à|false|12|2|24
27321|85|Billet à|false|2|4|8
27322|85|Billet à|false|27|4|108
27322|86|Billet à|false|53|2|106
27322|87|Billet à|false|5|201|207
27322|88|Billet à|false|76|1|76
27323|85|Billet à|false|5|4|20
27323|86|Billet à|false|35|2|70
27323|87|Billet à|false|9|201|213
27323|88|Billet à|false|164|1|164
27324|87|Billet à|false|15|201|222
27324|85|Billet à|false|31|4|124
27324|86|Billet à|false|78|2|156
27324|88|Billet à|false|207|1|207
27325|87|Billet à|false|2|201|3
27325|88|Billet à|false|33|1|33
27325|85|Billet à|false|3|4|12
27325|86|Billet à|false|7|2|14
27326|86|Billet à|false|42|2|84
27326|87|Billet à|false|218|1|218
27326|85|Billet à|false|41|4|164
27327|88|Billet à|false|103|1|103
27327|85|Billet à|false|10|4|40
27327|86|Billet à|false|27|2|54
27327|87|Billet à|false|4|201|6
27328|86|Billet à|false|18|2|36
27328|87|Billet à|false|5|201|207
27328|85|Billet à|false|6|4|24
27328|88|Billet à|false|69|1|69
27329|86|Billet à|false|129|2|258
27329|85|Billet à|false|32|4|128
27329|88|Billet à|false|371|1|371
27329|87|Billet à|false|32|201|48
27330|86|Billet à|false|23|2|46
27330|88|Billet à|false|104|1|104
27330|85|Billet à|false|17|4|68
27330|87|Billet à|false|6|201|9
27331|86|Billet à|false|18|2|36
27331|88|Billet à|false|89|1|89
27331|87|Billet à|false|2|201|3
27331|85|Billet à|false|9|4|36
27332|85|Billet à|false|64|4|256
27332|86|Billet à|false|62|2|124
27332|88|Billet à|false|318|1|318
27333|88|Billet à|false|395|1|395
27333|87|Billet à|false|42|201|63
27333|86|Billet à|false|177|2|354
27333|85|Billet à|false|84|4|336
27334|88|Billet à|false|98|1|98
27334|87|Billet à|false|5|201|207
27334|86|Billet à|false|18|2|36
27334|85|Billet à|false|9|4|36
27335|88|Billet à|false|129|1|129
27335|85|Billet à|false|32|4|128
27335|86|Billet à|false|40|2|80
27335|87|Billet à|false|6|201|9
27336|88|Billet à|false|307|1|307
27336|87|Billet à|false|33|201|249
27336|86|Billet à|false|72|2|144
27336|85|Billet à|false|30|4|120
27337|85|Billet à|false|35|4|140
27337|87|Billet à|false|12|201|18
27337|88|Billet à|false|205|1|205
27337|86|Billet à|false|73|2|146
27338|87|Billet à|false|6|201|9
27338|88|Billet à|false|92|1|92
27338|85|Billet à|false|3|4|12
27338|86|Billet à|false|17|2|34
27339|85|Billet à|false|70|4|280
27339|86|Billet à|false|61|2|122
27339|87|Billet à|false|392|1|392
27340|87|Billet à|false|3|201|204
27340|88|Billet à|false|117|1|117
27340|85|Billet à|false|20|4|80
27340|86|Billet à|false|26|2|52
27341|88|Billet à|false|217|1|217
27341|87|Billet à|false|15|201|222
27341|86|Billet à|false|63|2|126
27341|85|Billet à|false|32|4|128
27342|87|Billet à|false|6|201|9
27342|88|Billet à|false|67|1|67
27342|85|Billet à|false|12|4|48
27342|86|Billet à|false|42|2|84
27343|88|Billet à|false|357|1|357
27343|86|Billet à|false|123|2|246
27343|85|Billet à|false|51|4|204
27343|87|Billet à|false|31|201|246
27344|86|Billet à|false|25|2|50
27344|88|Billet à|false|82|1|82
27344|87|Billet à|false|9|201|213
27344|85|Billet à|false|4|4|16
27345|86|Billet à|false|146|4|584
27345|87|Billet à|false|155|2|310
27345|88|Billet à|false|89|201|333
27345|1|Irregular Receipts|false|579|1|579
27345|85|Billet à|false|177|207|1527
27346|85|Billet à|false|74|207|555
27346|87|Billet à|false|383|202|1157
27346|86|Billet à|false|58|5|290
27347|87|Billet à|false|12|201|18
27347|86|Billet à|false|35|2|70
27347|85|Billet à|false|28|4|112
27347|88|Billet à|false|156|1|156
27348|85|Billet à|false|68|4|272
27348|86|Billet à|false|174|2|348
27348|87|Billet à|false|74|201|111
27348|88|Billet à|false|395|1|395
27349|88|Billet à|false|233|1|233
27349|85|Billet à|false|42|4|168
27349|86|Billet à|false|89|2|178
27349|87|Billet à|false|17|201|225
27350|87|Billet à|false|95|201|342
27350|86|Billet à|false|203|2|406
27350|88|Billet à|false|504|1|504
27350|85|Billet à|false|100|4|400
27351|86|Billet à|false|46|2|92
27351|85|Billet à|false|17|4|68
27351|87|Billet à|false|14|201|21
27351|88|Billet à|false|182|1|182
27352|88|Billet à|false|514|1|514
27352|87|Billet à|false|82|201|123
27352|85|Billet à|false|159|4|636
27352|86|Billet à|false|215|2|430
27353|86|Billet à|false|56|2|112
27353|87|Billet à|false|352|1|352
27353|85|Billet à|false|47|4|188
27354|88|Billet à|false|247|1|247
27354|85|Billet à|false|64|4|256
27354|86|Billet à|false|101|2|202
27354|87|Billet à|false|22|201|33
27355|85|Billet à|false|4|4|16
27355|86|Billet à|false|37|2|74
27355|87|Billet à|false|10|201|15
27355|88|Billet à|false|104|1|104
27356|85|Billet à|false|80|4|320
27356|86|Billet à|false|206|2|412
27356|87|Billet à|false|67|201|300
27356|88|Billet à|false|415|1|415
27357|88|Billet à|false|217|1|217
27357|86|Billet à|false|106|2|212
27357|85|Billet à|false|18|4|72
27357|87|Billet à|false|22|201|33
27358|87|Billet à|false|32|201|48
27358|85|Billet à|false|80|4|320
27358|86|Billet à|false|146|2|292
27358|88|Billet à|false|357|1|357
27359|86|Billet à|false|56|2|112
27359|85|Billet à|false|36|4|144
27359|87|Billet à|false|320|1|320
27360|88|Billet à|false|389|1|389
27360|86|Billet à|false|132|2|264
27360|85|Billet à|false|100|4|400
27360|87|Billet à|false|37|201|255
27361|85|Billet à|false|9|4|36
27361|86|Billet à|false|39|2|78
27361|87|Billet à|false|6|201|9
27361|88|Billet à|false|107|1|107
27362|87|Billet à|false|16|201|24
27362|85|Billet à|false|76|4|304
27362|86|Billet à|false|115|2|230
27362|88|Billet à|false|292|1|292
27363|85|Billet à|false|54|4|216
27363|88|Billet à|false|353|1|353
27363|87|Billet à|false|30|201|45
27363|86|Billet à|false|132|2|264
27364|88|Billet à|false|180|1|180
27364|86|Billet à|false|91|2|182
27364|85|Billet à|false|46|4|184
27364|87|Billet à|false|15|201|222
27365|88|Billet à|false|425|1|425
27365|85|Billet à|false|105|4|420
27365|86|Billet à|false|180|2|360
27365|87|Billet à|false|64|201|96
27366|86|Billet à|false|52|2|104
27366|85|Billet à|false|30|4|120
27366|87|Billet à|false|2|201|3
27366|88|Billet à|false|107|1|107
27367|86|Billet à|false|33|2|66
27367|88|Billet à|false|126|1|126
27367|85|Billet à|false|14|4|56
27367|87|Billet à|false|3|201|204
27368|86|Billet à|false|40|2|80
27368|85|Billet à|false|32|4|128
27368|88|Billet à|false|145|1|145
27368|87|Billet à|false|6|201|9
27369|87|Billet à|false|4|201|6
27369|85|Billet à|false|17|4|68
27369|86|Billet à|false|31|2|62
27369|88|Billet à|false|103|1|103
27370|85|Billet à|false|54|4|216
27370|88|Billet à|false|326|1|326
27370|87|Billet à|false|34|201|51
27370|86|Billet à|false|153|2|306
27371|87|Billet à|false|8|201|12
27371|85|Billet à|false|25|4|100
27371|86|Billet à|false|48|2|96
27371|88|Billet à|false|106|1|106
27372|87|Billet à|false|16|201|24
27372|88|Billet à|false|269|1|269
27372|86|Billet à|false|84|2|168
27372|85|Billet à|false|82|4|328
27373|87|Billet à|false|352|1|352
27373|86|Billet à|false|46|2|92
27373|85|Billet à|false|42|4|168
27374|87|Billet à|false|20|201|30
27374|88|Billet à|false|211|1|211
27374|85|Billet à|false|68|4|272
27374|86|Billet à|false|91|2|182
27375|88|Billet à|false|135|1|135
27375|85|Billet à|false|32|4|128
27375|87|Billet à|false|4|201|6
27375|86|Billet à|false|64|2|128
27376|87|Billet à|false|4|201|6
27376|86|Billet à|false|47|2|94
27376|85|Billet à|false|56|4|224
27376|88|Billet à|false|163|1|163
27377|86|Billet à|false|187|2|374
27377|88|Billet à|false|406|1|406
27377|85|Billet à|false|58|4|232
27377|87|Billet à|false|62|201|93
27378|87|Billet à|false|19|201|228
27378|86|Billet à|false|55|2|110
27378|85|Billet à|false|33|4|132
27378|88|Billet à|false|169|1|169
27379|87|Billet à|false|4|201|6
27379|86|Billet à|false|33|2|66
27379|85|Billet à|false|18|4|72
27379|88|Billet à|false|105|1|105
27380|87|Billet à|false|379|1|379
27380|85|Billet à|false|92|4|368
27380|86|Billet à|false|73|2|146
27381|85|Billet à|false|19|4|76
27381|86|Billet à|false|22|2|44
27381|88|Billet à|false|87|1|87
27381|87|Billet à|false|3|201|204
27382|87|Billet à|false|6|201|9
27382|85|Billet à|false|35|4|140
27382|88|Billet à|false|110|1|110
27382|86|Billet à|false|48|2|96
27383|86|Billet à|false|38|2|76
27383|85|Billet à|false|16|4|64
27383|87|Billet à|false|3|201|204
27383|88|Billet à|false|114|1|114
27384|87|Billet à|false|21|201|231
27384|88|Billet à|false|217|1|217
27384|85|Billet à|false|21|4|84
27384|86|Billet à|false|107|2|214
27385|85|Billet à|false|14|4|56
27385|87|Billet à|false|11|201|216
27385|88|Billet à|false|133|1|133
27385|86|Billet à|false|26|2|52
27386|87|Billet à|false|4|201|6
27386|88|Billet à|false|102|1|102
27386|85|Billet à|false|11|4|44
27386|86|Billet à|false|40|2|80
27387|87|Billet à|false|320|1|320
27387|86|Billet à|false|50|2|100
27387|85|Billet à|false|69|4|276
27388|87|Billet à|false|32|201|48
27388|86|Billet à|false|112|2|224
27388|85|Billet à|false|98|4|392
27388|88|Billet à|false|393|1|393
27389|86|Billet à|false|33|2|66
27389|87|Billet à|false|4|201|6
27389|88|Billet à|false|74|1|74
27389|85|Billet à|false|14|4|56
27390|87|Billet à|false|12|201|18
27390|86|Billet à|false|45|2|90
27390|85|Billet à|false|24|4|96
27390|88|Billet à|false|128|1|128
27391|88|Billet à|false|324|1|324
27391|86|Billet à|false|182|2|364
27391|85|Billet à|false|48|4|192
27391|87|Billet à|false|32|201|48
27392|87|Billet à|false|18|201|27
27392|86|Billet à|false|64|2|128
27392|85|Billet à|false|50|4|200
27392|88|Billet à|false|203|1|203
27393|86|Billet à|false|54|2|108
27393|85|Billet à|false|60|4|240
27393|87|Billet à|false|300|1|300
27394|86|Billet à|false|46|2|92
27394|85|Billet à|false|44|4|176
27394|88|Billet à|false|152|1|152
27394|87|Billet à|false|11|201|216
27395|87|Billet à|false|9|201|213
27395|86|Billet à|false|50|2|100
27395|85|Billet à|false|21|4|84
27395|88|Billet à|false|148|1|148
27396|85|Billet à|false|78|4|312
27396|86|Billet à|false|62|2|124
27396|87|Billet à|false|4|201|6
27396|88|Billet à|false|206|1|206
27397|88|Billet à|false|281|1|281
27397|87|Billet à|false|30|201|45
27397|86|Billet à|false|100|2|200
27397|85|Billet à|false|40|4|160
27398|85|Billet à|false|30|4|120
27398|86|Billet à|false|61|2|122
27398|87|Billet à|false|9|201|213
27398|88|Billet à|false|181|1|181
27399|87|Billet à|false|1|201|201
27399|88|Billet à|false|66|1|66
27399|85|Billet à|false|7|4|28
27399|86|Billet à|false|18|2|36
27400|86|Billet à|false|65|2|130
27400|87|Billet à|false|413|1|413
27400|85|Billet à|false|100|4|400
27401|88|Billet à|false|101|1|101
27401|86|Billet à|false|18|2|36
27401|85|Billet à|false|14|4|56
27401|87|Billet à|false|1|201|201
27402|87|Billet à|false|3|201|204
27402|85|Billet à|false|45|4|180
27402|86|Billet à|false|42|2|84
27402|88|Billet à|false|114|1|114
27403|85|Billet à|false|20|4|80
27403|88|Billet à|false|209|1|209
27403|87|Billet à|false|6|201|9
27403|86|Billet à|false|52|2|104
27404|87|Billet à|false|9|201|213
27404|88|Billet à|false|204|1|204
27404|85|Billet à|false|42|4|168
27404|86|Billet à|false|69|2|138
27405|87|Billet à|false|2|201|3
27405|88|Billet à|false|155|1|155
27405|85|Billet à|false|17|4|68
27405|86|Billet à|false|26|2|52
27406|88|Billet à|false|124|1|124
27406|85|Billet à|false|7|4|28
27406|86|Billet à|false|26|2|52
27406|87|Billet à|false|3|201|204
27407|86|Billet à|false|202|2|404
27407|87|Billet à|false|80|201|120
27407|88|Billet à|false|470|1|470
27407|85|Billet à|false|89|4|356
27408|88|Billet à|false|306|1|306
27408|85|Billet à|false|41|4|164
27408|86|Billet à|false|127|2|254
27408|87|Billet à|false|20|201|30
27409|86|Billet à|false|167|2|334
27409|85|Billet à|false|89|4|356
27409|88|Billet à|false|375|1|375
27409|87|Billet à|false|40|201|60
27410|87|Billet à|false|8|201|12
27410|85|Billet à|false|26|4|104
27410|86|Billet à|false|31|2|62
27410|88|Billet à|false|162|1|162
27411|88|Billet à|false|67|1|67
27411|85|Billet à|false|20|4|80
27411|86|Billet à|false|27|2|54
27411|87|Billet à|false|5|201|207
27412|88|Billet à|false|267|1|267
27412|85|Billet à|false|50|4|200
27412|86|Billet à|false|38|2|76
27413|86|Billet à|false|93|2|186
27413|87|Billet à|false|17|201|225
27413|88|Billet à|false|281|1|281
27413|85|Billet à|false|34|4|136
27414|87|Billet à|false|13|201|219
27414|85|Billet à|false|17|4|68
27414|86|Billet à|false|28|2|56
27414|88|Billet à|false|134|1|134
27415|86|Billet à|false|117|2|234
27415|87|Billet à|false|41|201|261
27415|88|Billet à|false|406|1|406
27415|85|Billet à|false|32|4|128
27416|88|Billet à|false|352|1|352
27416|85|Billet à|false|33|4|132
27416|86|Billet à|false|104|2|208
27416|87|Billet à|false|31|201|246
27417|88|Billet à|false|94|1|94
27417|85|Billet à|false|8|4|32
27417|86|Billet à|false|26|2|52
27417|87|Billet à|false|6|201|9
27418|86|Billet à|false|70|2|140
27418|85|Billet à|false|31|4|124
27418|87|Billet à|false|10|201|15
27418|88|Billet à|false|159|1|159
27419|86|Billet à|false|52|2|104
27419|85|Billet à|false|26|4|104
27419|87|Billet à|false|241|1|241
27420|87|Billet à|false|40|201|60
27420|85|Billet à|false|176|4|704
27420|88|Billet à|false|431|1|431
27420|86|Billet à|false|120|2|240
27421|88|Billet à|false|304|1|304
27421|87|Billet à|false|18|201|27
27421|86|Billet à|false|109|2|218
27421|85|Billet à|false|131|4|524
27422|85|Billet à|false|14|4|56
27422|88|Billet à|false|207|1|207
27422|87|Billet à|false|16|201|24
27422|86|Billet à|false|82|2|164
27423|88|Billet à|false|304|1|304
27423|87|Billet à|false|31|201|246
27423|85|Billet à|false|206|4|824
27423|86|Billet à|false|163|2|326
27424|86|Billet à|false|23|2|46
27424|85|Billet à|false|3|4|12
27424|87|Billet à|false|3|201|204
27424|88|Billet à|false|104|1|104
27425|85|Billet à|false|291|4|1164
27425|87|Billet à|false|582|1|582
27425|86|Billet à|false|91|2|182
27426|88|Billet à|false|134|1|134
27426|85|Billet à|false|20|4|80
27426|86|Billet à|false|32|2|64
27426|87|Billet à|false|6|201|9
27427|85|Billet à|false|215|4|860
27427|88|Billet à|false|328|1|328
27427|87|Billet à|false|18|201|27
27427|86|Billet à|false|157|2|314
27428|85|Billet à|false|16|4|64
27428|87|Billet à|false|3|201|204
27428|88|Billet à|false|81|1|81
27428|86|Billet à|false|20|2|40
27429|87|Billet à|false|82|201|123
27429|86|Billet à|false|173|2|346
27429|85|Billet à|false|211|4|844
27429|88|Billet à|false|457|1|457
27430|85|Billet à|false|10|4|40
27430|88|Billet à|false|70|1|70
27430|86|Billet à|false|18|2|36
27431|85|Billet à|false|159|4|636
27431|88|Billet à|false|246|1|246
27431|87|Billet à|false|16|201|24
27431|86|Billet à|false|144|2|288
27432|85|Billet à|false|30|4|120
27432|88|Billet à|false|284|1|284
27432|86|Billet à|false|43|2|86
27433|87|Billet à|false|21|201|231
27433|88|Billet à|false|262|1|262
27433|85|Billet à|false|100|4|400
27433|86|Billet à|false|121|2|242
27434|87|Billet à|false|27|201|240
27434|86|Billet à|false|130|2|260
27434|85|Billet à|false|54|4|216
27434|88|Billet à|false|330|1|330
27435|88|Billet à|false|482|1|482
27435|87|Billet à|false|44|201|66
27435|86|Billet à|false|203|2|406
27435|85|Billet à|false|109|4|436
27436|85|Billet à|false|129|4|516
27436|88|Billet à|false|314|1|314
27436|87|Billet à|false|32|201|48
27436|86|Billet à|false|139|2|278
27437|87|Billet à|false|18|201|27
27437|88|Billet à|false|270|1|270
27437|86|Billet à|false|80|2|160
27437|85|Billet à|false|64|4|256
27438|86|Billet à|false|82|2|164
27438|85|Billet à|false|186|4|744
27438|87|Billet à|false|506|1|506
27439|85|Billet à|false|50|4|200
27439|86|Billet à|false|103|2|206
27439|87|Billet à|false|12|201|18
27439|88|Billet à|false|207|1|207
27440|85|Billet à|false|133|4|532
27440|86|Billet à|false|140|2|280
27440|87|Billet à|false|25|201|237
27440|88|Billet à|false|293|1|293
27441|85|Billet à|false|42|4|168
27441|88|Billet à|false|175|1|175
27441|87|Billet à|false|9|201|213
27441|86|Billet à|false|59|2|118
27442|88|Billet à|false|467|1|467
27442|85|Billet à|false|243|4|972
27442|86|Billet à|false|200|2|400
27442|87|Billet à|false|48|201|72
27443|86|Billet à|false|46|2|92
27443|85|Billet à|false|6|4|24
27443|88|Billet à|false|82|1|82
27443|87|Billet à|false|19|201|228
27444|85|Billet à|false|114|4|456
27444|87|Billet à|false|431|1|431
27444|86|Billet à|false|75|2|150
27445|88|Billet à|false|73|1|73
27445|87|Billet à|false|8|201|12
27445|86|Billet à|false|38|2|76
27445|85|Billet à|false|20|4|80
27446|85|Billet à|false|30|4|120
27446|87|Billet à|false|15|201|222
27446|86|Billet à|false|59|2|118
27446|88|Billet à|false|90|1|90
27447|86|Billet à|false|107|2|214
27447|87|Billet à|false|9|201|213
27447|85|Billet à|false|119|4|476
27447|88|Billet à|false|262|1|262
27448|88|Billet à|false|364|1|364
27448|85|Billet à|false|74|4|296
27448|86|Billet à|false|141|2|282
27448|87|Billet à|false|45|201|267
27449|85|Billet à|false|121|4|484
27449|86|Billet à|false|131|2|262
27449|87|Billet à|false|28|201|42
27449|88|Billet à|false|252|1|252
27450|85|Billet à|false|21|4|84
27450|88|Billet à|false|119|1|119
27450|87|Billet à|false|7|201|210
27450|86|Billet à|false|59|2|118
27451|85|Billet à|false|211|4|844
27451|86|Billet à|false|72||144
27451|87|Billet à|false|517|1|517
27452|85|Billet à|false|17|4|68
27452|86|Billet à|false|42|2|84
27452|87|Billet à|false|17|201|225
27452|88|Billet à|false|139|1|139
27453|86|Billet à|false|148|2|296
